,day,prev_close,next_open,1min,3min,5min,15min,30min,60min,ovnt_change
158,08/14/2020,11170.0,11191.0,"Time        08/14/2020 08:30
Time.1      08/14/2020 08:30
Open                   11191
High                   11194
Low                  11177.2
Close                11191.2
Change                   0.5
Volume                  2660
Open Int                 NaN
Name: 08/14/2020 08:30, dtype: object","Time        08/14/2020 08:30
Time.1                   NaN
Open                   11191
High                   11200
Low                    11171
Close                  11192
Change                     1
Volume                  7689
Open Int                 NaN
Name: 08/14/2020 08:30, dtype: object","Time        08/14/2020 08:30
Time.1                   NaN
Open                   11191
High                   11200
Low                  11165.5
Close                  11167
Change                   -24
Volume                 11953
Open Int                 NaN
Name: 08/14/2020 08:30, dtype: object","Time        08/14/2020 08:30
Time.1                   NaN
Open                   11191
High                 11206.8
Low                  11157.5
Close                11196.2
Change                  5.25
Volume                 28366
Open Int                 NaN
Name: 08/14/2020 08:30, dtype: object","Time        08/14/2020 08:30
Time.1                   NaN
Open                   11191
High                 11206.8
Low                  11135.5
Close                11173.2
Change                -17.75
Volume                 52638
Open Int                 NaN
Name: 08/14/2020 08:30, dtype: object","Time        08/14/2020 08:00
Time.1                   NaN
Open                 11196.2
High                 11206.8
Low                  11135.5
Close                11173.2
Change                   -23
Volume                 58323
Open Int                 NaN
Name: 08/14/2020 08:00, dtype: object",0.18800358102059087
159,08/17/2020,11159.75,11228.75,"Time        08/17/2020 08:30
Time.1      08/17/2020 08:30
Open                 11228.8
High                   11231
Low                  11221.5
Close                11224.8
Change                    -4
Volume                  2143
Open Int                 NaN
Name: 08/17/2020 08:30, dtype: object","Time        08/17/2020 08:30
Time.1                   NaN
Open                 11228.8
High                 11244.5
Low                  11221.5
Close                11244.2
Change                  15.5
Volume                  5706
Open Int                 NaN
Name: 08/17/2020 08:30, dtype: object","Time        08/17/2020 08:30
Time.1                   NaN
Open                 11228.8
High                   11245
Low                  11221.5
Close                11235.5
Change                  6.75
Volume                  9124
Open Int                 NaN
Name: 08/17/2020 08:30, dtype: object","Time        08/17/2020 08:30
Time.1                   NaN
Open                 11228.8
High                 11252.2
Low                  11221.5
Close                  11242
Change                 13.25
Volume                 21272
Open Int                 NaN
Name: 08/17/2020 08:30, dtype: object","Time        08/17/2020 08:30
Time.1                   NaN
Open                 11228.8
High                 11267.8
Low                  11221.5
Close                11263.8
Change                    35
Volume                 33194
Open Int                 NaN
Name: 08/17/2020 08:30, dtype: object","Time        08/17/2020 08:00
Time.1                   NaN
Open                   11227
High                 11267.8
Low                  11221.5
Close                11263.8
Change                 36.75
Volume                 38114
Open Int                 NaN
Name: 08/17/2020 08:00, dtype: object",0.6182934205515357
160,08/18/2020,11284.25,11330.0,"Time        08/18/2020 08:30
Time.1      08/18/2020 08:30
Open                   11330
High                 11335.5
Low                  11325.8
Close                  11335
Change                  5.25
Volume                  2279
Open Int                 NaN
Name: 08/18/2020 08:30, dtype: object","Time        08/18/2020 08:30
Time.1                   NaN
Open                   11330
High                   11349
Low                  11325.8
Close                11345.5
Change                  15.5
Volume                  6243
Open Int                 NaN
Name: 08/18/2020 08:30, dtype: object","Time        08/18/2020 08:30
Time.1                   NaN
Open                   11330
High                   11349
Low                  11325.8
Close                11338.8
Change                  8.75
Volume                  9478
Open Int                 NaN
Name: 08/18/2020 08:30, dtype: object","Time        08/18/2020 08:30
Time.1                   NaN
Open                   11330
High                   11382
Low                  11325.8
Close                11359.8
Change                 29.75
Volume                 30149
Open Int                 NaN
Name: 08/18/2020 08:30, dtype: object","Time        08/18/2020 08:30
Time.1                   NaN
Open                   11330
High                   11382
Low                  11323.2
Close                11341.5
Change                  11.5
Volume                 51916
Open Int                 NaN
Name: 08/18/2020 08:30, dtype: object","Time        08/18/2020 08:00
Time.1                   NaN
Open                 11332.5
High                   11382
Low                    11322
Close                11341.5
Change                     9
Volume                 56951
Open Int                 NaN
Name: 08/18/2020 08:00, dtype: object",0.40543235039989367
161,08/19/2020,11394.0,11392.5,"Time        08/19/2020 08:30
Time.1      08/19/2020 08:30
Open                 11392.5
High                 11404.5
Low                  11389.8
Close                11398.2
Change                   5.5
Volume                  2406
Open Int                 NaN
Name: 08/19/2020 08:30, dtype: object","Time        08/19/2020 08:30
Time.1                   NaN
Open                 11392.5
High                 11404.5
Low                    11369
Close                11376.8
Change                -15.75
Volume                  7340
Open Int                 NaN
Name: 08/19/2020 08:30, dtype: object","Time        08/19/2020 08:30
Time.1                   NaN
Open                 11392.5
High                 11404.5
Low                    11369
Close                11394.5
Change                     2
Volume                 11656
Open Int                 NaN
Name: 08/19/2020 08:30, dtype: object","Time        08/19/2020 08:30
Time.1                   NaN
Open                 11392.5
High                   11415
Low                    11367
Close                11371.5
Change                   -21
Volume                 32784
Open Int                 NaN
Name: 08/19/2020 08:30, dtype: object","Time        08/19/2020 08:30
Time.1                   NaN
Open                 11392.5
High                   11415
Low                  11332.5
Close                  11353
Change                 -39.5
Volume                 59108
Open Int                 NaN
Name: 08/19/2020 08:30, dtype: object","Time        08/19/2020 08:00
Time.1                   NaN
Open                 11380.2
High                   11415
Low                  11332.5
Close                  11353
Change                -27.25
Volume                 63963
Open Int                 NaN
Name: 08/19/2020 08:00, dtype: object",-0.013164823591363875
162,08/20/2020,11319.0,11284.5,"Time        08/20/2020 08:30
Time.1      08/20/2020 08:30
Open                 11284.5
High                   11289
Low                  11275.8
Close                11283.8
Change                 -0.75
Volume                  2974
Open Int                 NaN
Name: 08/20/2020 08:30, dtype: object","Time        08/20/2020 08:30
Time.1                   NaN
Open                 11284.5
High                 11294.8
Low                    11267
Close                  11284
Change                  -0.5
Volume                  8141
Open Int                 NaN
Name: 08/20/2020 08:30, dtype: object","Time        08/20/2020 08:30
Time.1                   NaN
Open                 11284.5
High                   11306
Low                    11267
Close                  11306
Change                  21.5
Volume                 13774
Open Int                 NaN
Name: 08/20/2020 08:30, dtype: object","Time        08/20/2020 08:30
Time.1                   NaN
Open                 11284.5
High                   11340
Low                    11267
Close                11338.2
Change                 53.75
Volume                 34152
Open Int                 NaN
Name: 08/20/2020 08:30, dtype: object","Time        08/20/2020 08:30
Time.1                   NaN
Open                 11284.5
High                   11378
Low                    11267
Close                11368.2
Change                 83.75
Volume                 57280
Open Int                 NaN
Name: 08/20/2020 08:30, dtype: object","Time        08/20/2020 08:00
Time.1                   NaN
Open                   11304
High                   11378
Low                    11267
Close                11368.2
Change                 64.25
Volume                 64678
Open Int                 NaN
Name: 08/20/2020 08:00, dtype: object",-0.3047972435727538
163,08/21/2020,11474.0,11481.25,"Time        08/21/2020 08:30
Time.1      08/21/2020 08:30
Open                 11481.2
High                   11485
Low                  11470.5
Close                11482.5
Change                  1.25
Volume                  4492
Open Int                 NaN
Name: 08/21/2020 08:30, dtype: object","Time        08/21/2020 08:30
Time.1                   NaN
Open                 11481.2
High                 11489.2
Low                  11468.5
Close                11478.2
Change                    -3
Volume                  9651
Open Int                 NaN
Name: 08/21/2020 08:30, dtype: object","Time        08/21/2020 08:30
Time.1                   NaN
Open                 11481.2
High                 11489.2
Low                    11466
Close                11475.8
Change                  -5.5
Volume                 15050
Open Int                 NaN
Name: 08/21/2020 08:30, dtype: object","Time        08/21/2020 08:30
Time.1                   NaN
Open                 11481.2
High                   11490
Low                  11455.5
Close                11485.5
Change                  4.25
Volume                 36769
Open Int                 NaN
Name: 08/21/2020 08:30, dtype: object","Time        08/21/2020 08:30
Time.1                   NaN
Open                 11481.2
High                   11505
Low                  11455.5
Close                11494.8
Change                  13.5
Volume                 56492
Open Int                 NaN
Name: 08/21/2020 08:30, dtype: object","Time        08/21/2020 08:00
Time.1                   NaN
Open                   11464
High                   11505
Low                  11449.5
Close                11494.8
Change                 30.75
Volume                 75021
Open Int                 NaN
Name: 08/21/2020 08:00, dtype: object",0.06318633432107373
164,08/24/2020,11554.5,11687.25,"Time        08/24/2020 08:30
Time.1      08/24/2020 08:30
Open                 11687.2
High                 11697.5
Low                  11685.5
Close                  11695
Change                     8
Volume                  3050
Open Int                 NaN
Name: 08/24/2020 08:30, dtype: object","Time        08/24/2020 08:30
Time.1                   NaN
Open                 11687.2
High                 11703.2
Low                  11685.5
Close                  11692
Change                  4.75
Volume                  8507
Open Int                 NaN
Name: 08/24/2020 08:30, dtype: object","Time        08/24/2020 08:30
Time.1                   NaN
Open                 11687.2
High                 11703.2
Low                  11681.8
Close                  11690
Change                  2.75
Volume                 12720
Open Int                 NaN
Name: 08/24/2020 08:30, dtype: object","Time        08/24/2020 08:30
Time.1                   NaN
Open                 11687.2
High                 11722.5
Low                  11681.8
Close                  11708
Change                 20.75
Volume                 33440
Open Int                 NaN
Name: 08/24/2020 08:30, dtype: object","Time        08/24/2020 08:30
Time.1                   NaN
Open                 11687.2
High                 11722.5
Low                    11614
Close                  11656
Change                -31.25
Volume                 75287
Open Int                 NaN
Name: 08/24/2020 08:30, dtype: object","Time        08/24/2020 08:00
Time.1                   NaN
Open                 11686.8
High                 11722.5
Low                    11614
Close                  11656
Change                -30.75
Volume                 81262
Open Int                 NaN
Name: 08/24/2020 08:00, dtype: object",1.1489030247955343
165,08/25/2020,11626.25,11591.25,"Time        08/25/2020 08:30
Time.1      08/25/2020 08:30
Open                 11591.2
High                   11611
Low                  11590.5
Close                11602.2
Change                 11.75
Volume                  4660
Open Int                 NaN
Name: 08/25/2020 08:30, dtype: object","Time        08/25/2020 08:30
Time.1                   NaN
Open                 11591.2
High                   11611
Low                  11574.8
Close                11577.2
Change                   -14
Volume                 13015
Open Int                 NaN
Name: 08/25/2020 08:30, dtype: object","Time        08/25/2020 08:30
Time.1                   NaN
Open                 11591.2
High                   11611
Low                  11574.8
Close                11604.8
Change                  13.5
Volume                 19142
Open Int                 NaN
Name: 08/25/2020 08:30, dtype: object","Time        08/25/2020 08:30
Time.1                   NaN
Open                 11591.2
High                 11632.2
Low                  11574.8
Close                11619.5
Change                 28.25
Volume                 49354
Open Int                 NaN
Name: 08/25/2020 08:30, dtype: object","Time        08/25/2020 08:30
Time.1                   NaN
Open                 11591.2
High                 11632.2
Low                  11574.8
Close                11620.5
Change                 29.25
Volume                 72462
Open Int                 NaN
Name: 08/25/2020 08:30, dtype: object","Time        08/25/2020 08:00
Time.1                   NaN
Open                 11624.2
High                 11632.2
Low                  11574.8
Close                11620.5
Change                 -3.75
Volume                 86184
Open Int                 NaN
Name: 08/25/2020 08:00, dtype: object",-0.30104289861305233
166,08/26/2020,11715.25,11768.25,"Time        08/26/2020 08:30
Time.1      08/26/2020 08:30
Open                 11768.2
High                 11779.8
Low                    11766
Close                11778.5
Change                    10
Volume                  3259
Open Int                 NaN
Name: 08/26/2020 08:30, dtype: object","Time        08/26/2020 08:30
Time.1                   NaN
Open                 11768.2
High                 11780.5
Low                    11766
Close                11775.8
Change                   7.5
Volume                  7686
Open Int                 NaN
Name: 08/26/2020 08:30, dtype: object","Time        08/26/2020 08:30
Time.1                   NaN
Open                 11768.2
High                 11780.5
Low                  11762.8
Close                  11780
Change                 11.75
Volume                 12405
Open Int                 NaN
Name: 08/26/2020 08:30, dtype: object","Time        08/26/2020 08:30
Time.1                   NaN
Open                 11768.2
High                 11796.8
Low                  11762.8
Close                  11780
Change                 11.75
Volume                 31323
Open Int                 NaN
Name: 08/26/2020 08:30, dtype: object","Time        08/26/2020 08:30
Time.1                   NaN
Open                 11768.2
High                 11796.8
Low                  11762.8
Close                  11786
Change                 17.75
Volume                 53149
Open Int                 NaN
Name: 08/26/2020 08:30, dtype: object","Time        08/26/2020 08:00
Time.1                   NaN
Open                 11751.5
High                 11796.8
Low                    11751
Close                  11786
Change                  34.5
Volume                 62022
Open Int                 NaN
Name: 08/26/2020 08:00, dtype: object",0.4524017839994878
167,08/27/2020,11964.75,12013.25,"Time        08/27/2020 08:30
Time.1      08/27/2020 08:30
Open                 12013.2
High                 12015.8
Low                  11980.2
Close                11993.2
Change                -20.75
Volume                  5134
Open Int                 NaN
Name: 08/27/2020 08:30, dtype: object","Time        08/27/2020 08:30
Time.1                   NaN
Open                 12013.2
High                 12015.8
Low                  11958.2
Close                11960.8
Change                 -52.5
Volume                 11472
Open Int                 NaN
Name: 08/27/2020 08:30, dtype: object","Time        08/27/2020 08:30
Time.1                   NaN
Open                 12013.2
High                 12015.8
Low                    11936
Close                11960.5
Change                -52.75
Volume                 21898
Open Int                 NaN
Name: 08/27/2020 08:30, dtype: object","Time        08/27/2020 08:30
Time.1                   NaN
Open                 12013.2
High                 12015.8
Low                    11912
Close                  11966
Change                -47.25
Volume                 60009
Open Int                 NaN
Name: 08/27/2020 08:30, dtype: object","Time        08/27/2020 08:30
Time.1                   NaN
Open                 12013.2
High                 12015.8
Low                    11912
Close                  11978
Change                -35.25
Volume                102199
Open Int                 NaN
Name: 08/27/2020 08:30, dtype: object","Time        08/27/2020 08:00
Time.1                   NaN
Open                 11967.8
High                 12038.5
Low                    11912
Close                  11978
Change                 10.25
Volume                132202
Open Int                 NaN
Name: 08/27/2020 08:00, dtype: object",0.4053574040410372
168,08/28/2020,11927.75,11979.5,"Time        08/28/2020 08:30
Time.1      08/28/2020 08:30
Open                 11979.5
High                 11995.2
Low                  11977.5
Close                11992.8
Change                    14
Volume                  3495
Open Int                 NaN
Name: 08/28/2020 08:30, dtype: object","Time        08/28/2020 08:30
Time.1                   NaN
Open                 11979.5
High                 11995.2
Low                    11973
Close                11986.5
Change                     7
Volume                  9119
Open Int                 NaN
Name: 08/28/2020 08:30, dtype: object","Time        08/28/2020 08:30
Time.1                   NaN
Open                 11979.5
High                 11995.2
Low                    11973
Close                11994.5
Change                    15
Volume                 14937
Open Int                 NaN
Name: 08/28/2020 08:30, dtype: object","Time        08/28/2020 08:30
Time.1                   NaN
Open                 11979.5
High                 12004.5
Low                    11973
Close                11994.5
Change                    15
Volume                 36022
Open Int                 NaN
Name: 08/28/2020 08:30, dtype: object","Time        08/28/2020 08:30
Time.1                   NaN
Open                 11979.5
High                 12005.8
Low                  11947.8
Close                12005.8
Change                 26.25
Volume                 65236
Open Int                 NaN
Name: 08/28/2020 08:30, dtype: object","Time        08/28/2020 08:00
Time.1                   NaN
Open                 11962.8
High                 12005.8
Low                  11947.8
Close                12005.8
Change                    43
Volume                 73663
Open Int                 NaN
Name: 08/28/2020 08:00, dtype: object",0.43386221206849573
169,08/31/2020,11991.25,12017.25,"Time        08/31/2020 08:30
Time.1      08/31/2020 08:30
Open                 12017.2
High                   12019
Low                    12002
Close                12002.5
Change                -14.75
Volume                  3547
Open Int                 NaN
Name: 08/31/2020 08:30, dtype: object","Time        08/31/2020 08:30
Time.1                   NaN
Open                 12017.2
High                 12037.5
Low                  11999.8
Close                12024.2
Change                     7
Volume                 10086
Open Int                 NaN
Name: 08/31/2020 08:30, dtype: object","Time        08/31/2020 08:30
Time.1                   NaN
Open                 12017.2
High                 12037.5
Low                  11999.8
Close                12012.2
Change                    -5
Volume                 16305
Open Int                 NaN
Name: 08/31/2020 08:30, dtype: object","Time        08/31/2020 08:30
Time.1                   NaN
Open                 12017.2
High                 12041.5
Low                  11993.8
Close                12040.8
Change                  23.5
Volume                 41183
Open Int                 NaN
Name: 08/31/2020 08:30, dtype: object","Time        08/31/2020 08:30
Time.1                   NaN
Open                 12017.2
High                   12049
Low                  11993.8
Close                  12035
Change                 17.75
Volume                 62726
Open Int                 NaN
Name: 08/31/2020 08:30, dtype: object","Time        08/31/2020 08:00
Time.1                   NaN
Open                 12008.8
High                   12049
Low                  11988.2
Close                  12035
Change                 26.25
Volume                 76487
Open Int                 NaN
Name: 08/31/2020 08:00, dtype: object",0.21682476806004378
170,09/01/2020,12092.75,12198.75,"Time        09/01/2020 08:30
Time.1      09/01/2020 08:30
Open                 12198.8
High                 12202.5
Low                  12182.5
Close                12187.8
Change                   -11
Volume                  4418
Open Int                 NaN
Name: 09/01/2020 08:30, dtype: object","Time        09/01/2020 08:30
Time.1                   NaN
Open                 12198.8
High                 12202.5
Low                  12156.5
Close                  12171
Change                -27.75
Volume                 13183
Open Int                 NaN
Name: 09/01/2020 08:30, dtype: object","Time        09/01/2020 08:30
Time.1                   NaN
Open                 12198.8
High                 12202.5
Low                    12126
Close                12144.8
Change                   -54
Volume                 23454
Open Int                 NaN
Name: 09/01/2020 08:30, dtype: object","Time        09/01/2020 08:30
Time.1                   NaN
Open                 12198.8
High                 12202.5
Low                    12125
Close                12179.2
Change                 -19.5
Volume                 43828
Open Int                 NaN
Name: 09/01/2020 08:30, dtype: object","Time        09/01/2020 08:30
Time.1                   NaN
Open                 12198.8
High                 12214.2
Low                    12125
Close                12197.5
Change                 -1.25
Volume                 68358
Open Int                 NaN
Name: 09/01/2020 08:30, dtype: object","Time        09/01/2020 08:00
Time.1                   NaN
Open                 12188.8
High                 12214.2
Low                    12125
Close                12197.5
Change                  8.75
Volume                 90316
Open Int                 NaN
Name: 09/01/2020 08:00, dtype: object",0.8765582683839491
171,09/02/2020,12294.0,12432.25,"Time        09/02/2020 08:30
Time.1      09/02/2020 08:30
Open                 12432.2
High                 12434.8
Low                  12410.2
Close                12411.8
Change                 -20.5
Volume                  4488
Open Int                 NaN
Name: 09/02/2020 08:30, dtype: object","Time        09/02/2020 08:30
Time.1                   NaN
Open                 12432.2
High                 12434.8
Low                  12387.2
Close                12394.5
Change                -37.75
Volume                 13362
Open Int                 NaN
Name: 09/02/2020 08:30, dtype: object","Time        09/02/2020 08:30
Time.1                   NaN
Open                 12432.2
High                 12434.8
Low                  12386.5
Close                12397.2
Change                   -35
Volume                 19966
Open Int                 NaN
Name: 09/02/2020 08:30, dtype: object","Time        09/02/2020 08:30
Time.1                   NaN
Open                 12432.2
High                 12434.8
Low                  12358.5
Close                  12404
Change                -28.25
Volume                 54755
Open Int                 NaN
Name: 09/02/2020 08:30, dtype: object","Time        09/02/2020 08:30
Time.1                   NaN
Open                 12432.2
High                 12434.8
Low                  12242.5
Close                12251.5
Change               -180.75
Volume                112507
Open Int                 NaN
Name: 09/02/2020 08:30, dtype: object","Time        09/02/2020 08:00
Time.1                   NaN
Open                 12435.2
High                 12444.2
Low                  12242.5
Close                12251.5
Change               -183.75
Volume                123883
Open Int                 NaN
Name: 09/02/2020 08:00, dtype: object",1.1245322921750447
172,09/03/2020,12410.25,12224.25,"Time        09/03/2020 08:30
Time.1      09/03/2020 08:30
Open                 12224.2
High                   12226
Low                  12201.2
Close                12223.2
Change                 -1.25
Volume                  6555
Open Int                 NaN
Name: 09/03/2020 08:30, dtype: object","Time        09/03/2020 08:30
Time.1                   NaN
Open                 12224.2
High                 12242.5
Low                  12201.2
Close                12220.5
Change                 -3.75
Volume                 15281
Open Int                 NaN
Name: 09/03/2020 08:30, dtype: object","Time        09/03/2020 08:30
Time.1                   NaN
Open                 12224.2
High                 12242.5
Low                  12176.8
Close                12179.5
Change                -44.75
Volume                 24814
Open Int                 NaN
Name: 09/03/2020 08:30, dtype: object","Time        09/03/2020 08:30
Time.1                   NaN
Open                 12224.2
High                 12242.5
Low                    12133
Close                12157.8
Change                 -66.5
Volume                 59048
Open Int                 NaN
Name: 09/03/2020 08:30, dtype: object","Time        09/03/2020 08:30
Time.1                   NaN
Open                 12224.2
High                 12242.5
Low                    12133
Close                12177.2
Change                   -47
Volume                 90149
Open Int                 NaN
Name: 09/03/2020 08:30, dtype: object","Time        09/03/2020 08:00
Time.1                   NaN
Open                 12267.2
High                   12271
Low                    12133
Close                12177.2
Change                   -90
Volume                111198
Open Int                 NaN
Name: 09/03/2020 08:00, dtype: object",-1.4987611047319755
173,09/04/2020,11772.75,11714.0,"Time        09/04/2020 08:30
Time.1      09/04/2020 08:30
Open                   11714
High                 11740.5
Low                    11683
Close                11735.8
Change                  21.5
Volume                  6043
Open Int                 NaN
Name: 09/04/2020 08:30, dtype: object","Time        09/04/2020 08:30
Time.1                   NaN
Open                   11714
High                   11816
Low                    11683
Close                11811.5
Change                  97.5
Volume                 16166
Open Int                 NaN
Name: 09/04/2020 08:30, dtype: object","Time        09/04/2020 08:30
Time.1                   NaN
Open                   11714
High                   11834
Low                    11683
Close                  11807
Change                    93
Volume                 25663
Open Int                 NaN
Name: 09/04/2020 08:30, dtype: object","Time        09/04/2020 08:30
Time.1                   NaN
Open                   11714
High                   11843
Low                    11681
Close                11696.5
Change                 -17.5
Volume                 71890
Open Int                 NaN
Name: 09/04/2020 08:30, dtype: object","Time        09/04/2020 08:30
Time.1                   NaN
Open                   11714
High                   11843
Low                    11501
Close                11542.8
Change               -171.25
Volume                136978
Open Int                 NaN
Name: 09/04/2020 08:30, dtype: object","Time        09/04/2020 08:00
Time.1                   NaN
Open                 11689.2
High                   11843
Low                    11501
Close                11542.8
Change                -146.5
Volume                158001
Open Int                 NaN
Name: 09/04/2020 08:00, dtype: object",-0.4990337856490624
174,09/08/2020,11620.25,11158.25,"Time        09/08/2020 08:30
Time.1      09/08/2020 08:30
Open                 11158.2
High                 11174.2
Low                  11140.5
Close                11144.2
Change                 -13.5
Volume                  6911
Open Int                 NaN
Name: 09/08/2020 08:30, dtype: object","Time        09/08/2020 08:30
Time.1                   NaN
Open                 11158.2
High                 11229.2
Low                  11140.5
Close                11187.2
Change                    29
Volume                 16601
Open Int                 NaN
Name: 09/08/2020 08:30, dtype: object","Time        09/08/2020 08:30
Time.1                   NaN
Open                 11158.2
High                 11230.2
Low                  11140.5
Close                  11218
Change                 59.75
Volume                 22989
Open Int                 NaN
Name: 09/08/2020 08:30, dtype: object","Time        09/08/2020 08:30
Time.1                   NaN
Open                 11158.2
High                   11270
Low                    11117
Close                  11159
Change                  0.75
Volume                 56624
Open Int                 NaN
Name: 09/08/2020 08:30, dtype: object","Time        09/08/2020 08:30
Time.1                   NaN
Open                 11158.2
High                   11300
Low                    11117
Close                  11294
Change                135.75
Volume                 98547
Open Int                 NaN
Name: 09/08/2020 08:30, dtype: object","Time        09/08/2020 08:00
Time.1                   NaN
Open                 11223.5
High                   11300
Low                    11117
Close                  11294
Change                  70.5
Volume                119769
Open Int                 NaN
Name: 09/08/2020 08:00, dtype: object",-3.9758180762031796
175,09/09/2020,11068.5,11292.25,"Time        09/09/2020 08:30
Time.1      09/09/2020 08:30
Open                 11292.2
High                 11305.5
Low                  11284.2
Close                11300.2
Change                  7.75
Volume                  4271
Open Int                 NaN
Name: 09/09/2020 08:30, dtype: object","Time        09/09/2020 08:30
Time.1                   NaN
Open                 11292.2
High                 11305.5
Low                  11263.8
Close                11270.5
Change                -21.75
Volume                 11719
Open Int                 NaN
Name: 09/09/2020 08:30, dtype: object","Time        09/09/2020 08:30
Time.1                   NaN
Open                 11292.2
High                 11305.5
Low                    11250
Close                11281.8
Change                 -10.5
Volume                 18721
Open Int                 NaN
Name: 09/09/2020 08:30, dtype: object","Time        09/09/2020 08:30
Time.1                   NaN
Open                 11292.2
High                 11305.5
Low                    11207
Close                11261.5
Change                -30.75
Volume                 43392
Open Int                 NaN
Name: 09/09/2020 08:30, dtype: object","Time        09/09/2020 08:30
Time.1                   NaN
Open                 11292.2
High                 11305.5
Low                  11188.2
Close                11261.2
Change                   -31
Volume                 73226
Open Int                 NaN
Name: 09/09/2020 08:30, dtype: object","Time        09/09/2020 08:00
Time.1                   NaN
Open                 11198.5
High                 11305.5
Low                  11188.2
Close                11261.2
Change                 62.75
Volume                 88068
Open Int                 NaN
Name: 09/09/2020 08:00, dtype: object",2.021502461941546
176,09/10/2020,11384.75,11517.5,"Time        09/10/2020 08:30
Time.1      09/10/2020 08:30
Open                 11517.5
High                 11517.8
Low                  11486.5
Close                11500.2
Change                -16.75
Volume                  3525
Open Int                 NaN
Name: 09/10/2020 08:30, dtype: object","Time        09/10/2020 08:30
Time.1                   NaN
Open                 11517.5
High                   11534
Low                  11482.8
Close                11530.2
Change                 12.75
Volume                  9857
Open Int                 NaN
Name: 09/10/2020 08:30, dtype: object","Time        09/10/2020 08:30
Time.1                   NaN
Open                 11517.5
High                 11546.2
Low                  11482.8
Close                11540.5
Change                    23
Volume                 15670
Open Int                 NaN
Name: 09/10/2020 08:30, dtype: object","Time        09/10/2020 08:30
Time.1                   NaN
Open                 11517.5
High                 11546.2
Low                  11482.8
Close                11509.2
Change                 -8.25
Volume                 38998
Open Int                 NaN
Name: 09/10/2020 08:30, dtype: object","Time        09/10/2020 08:30
Time.1                   NaN
Open                 11517.5
High                 11546.2
Low                  11456.5
Close                11504.2
Change                -13.25
Volume                 75379
Open Int                 NaN
Name: 09/10/2020 08:30, dtype: object","Time        09/10/2020 08:00
Time.1                   NaN
Open                 11491.8
High                 11546.2
Low                  11456.5
Close                11504.2
Change                  12.5
Volume                 92372
Open Int                 NaN
Name: 09/10/2020 08:00, dtype: object",1.1660335097389052
177,09/11/2020,11157.5,11244.5,"Time        09/11/2020 08:30
Time.1      09/11/2020 08:30
Open                 11244.5
High                 11265.5
Low                  11237.5
Close                  11263
Change                 19.25
Volume                  1910
Open Int                 NaN
Name: 09/11/2020 08:30, dtype: object","Time        09/11/2020 08:30
Time.1                   NaN
Open                 11244.5
High                   11280
Low                  11237.5
Close                11241.2
Change                 -3.25
Volume                  5355
Open Int                 NaN
Name: 09/11/2020 08:30, dtype: object","Time        09/11/2020 08:30
Time.1                   NaN
Open                 11244.5
High                   11280
Low                  11183.2
Close                  11191
Change                 -53.5
Volume                 10364
Open Int                 NaN
Name: 09/11/2020 08:30, dtype: object","Time        09/11/2020 08:30
Time.1                   NaN
Open                 11244.5
High                   11280
Low                    11167
Close                11199.5
Change                   -45
Volume                 27049
Open Int                 NaN
Name: 09/11/2020 08:30, dtype: object","Time        09/11/2020 08:30
Time.1                   NaN
Open                 11244.5
High                   11280
Low                    11126
Close                  11140
Change                -104.5
Volume                 50442
Open Int                 NaN
Name: 09/11/2020 08:30, dtype: object","Time        09/11/2020 08:00
Time.1                   NaN
Open                 11210.8
High                   11280
Low                    11126
Close                  11140
Change                -70.75
Volume                 56546
Open Int                 NaN
Name: 09/11/2020 08:00, dtype: object",0.7797445664351333
178,09/14/2020,11085.5,11242.75,"Time        09/14/2020 08:30
Time.1      09/14/2020 08:30
Open                 11242.8
High                 11256.8
Low                  11235.8
Close                11244.5
Change                     2
Volume                  1232
Open Int                 NaN
Name: 09/14/2020 08:30, dtype: object","Time        09/14/2020 08:30
Time.1                   NaN
Open                 11242.8
High                   11265
Low                  11235.8
Close                11246.8
Change                     4
Volume                  2966
Open Int                 NaN
Name: 09/14/2020 08:30, dtype: object","Time        09/14/2020 08:30
Time.1                   NaN
Open                 11242.8
High                   11265
Low                  11218.8
Close                11222.2
Change                 -20.5
Volume                  5404
Open Int                 NaN
Name: 09/14/2020 08:30, dtype: object","Time        09/14/2020 08:30
Time.1                   NaN
Open                 11242.8
High                 11284.2
Low                  11207.5
Close                  11280
Change                 37.25
Volume                 14728
Open Int                 NaN
Name: 09/14/2020 08:30, dtype: object","Time        09/14/2020 08:30
Time.1                   NaN
Open                 11242.8
High                 11316.8
Low                  11207.5
Close                  11298
Change                 55.25
Volume                 25337
Open Int                 NaN
Name: 09/14/2020 08:30, dtype: object","Time        09/14/2020 08:00
Time.1                   NaN
Open                 11205.8
High                 11316.8
Low                  11199.2
Close                  11298
Change                 92.25
Volume                 29727
Open Int                 NaN
Name: 09/14/2020 08:00, dtype: object",1.4185196878805646
