Time,Open,High,Low,Last,Change,Volume,Open Int
6/22/2020 19:25,10139.25,10143,10138,10140.5,2.5,205,N/A
6/22/2020 19:20,10145.75,10145.75,10135.5,10138,-7,396,N/A
6/22/2020 19:15,10141.75,10146,10140.75,10145,2.5,296,N/A
6/22/2020 19:10,10144.5,10146,10141.5,10142.5,-1.25,293,N/A
6/22/2020 19:05,10149,10149,10142.75,10143.75,-4.5,323,N/A
6/22/2020 19:00,10149.5,10150.5,10143,10148.25,-2,594,N/A
6/22/2020 18:55,10151,10152.75,10149.5,10150.25,-0.5,202,N/A
6/22/2020 18:50,10150.25,10154.75,10149,10150.75,-0.25,204,N/A
6/22/2020 18:45,10151.75,10152.5,10148.75,10151,-1.5,262,N/A
6/22/2020 18:40,10154.5,10158.25,10150.5,10152.5,-1.25,414,N/A
6/22/2020 18:35,10153,10155,10149,10153.75,1.5,260,N/A
6/22/2020 18:30,10148.75,10154.5,10148.5,10152.25,2.5,230,N/A
6/22/2020 18:25,10152.25,10152.75,10148.25,10149.75,-2.5,218,N/A
6/22/2020 18:20,10147.75,10155.25,10146.75,10152.25,5.5,476,N/A
6/22/2020 18:15,10144,10149.5,10143,10146.75,3,176,N/A
6/22/2020 18:10,10149.5,10151.5,10143.5,10143.75,-6.5,405,N/A
6/22/2020 18:05,10139,10151,10138.75,10150.25,10.5,465,N/A
6/22/2020 18:00,10142,10144.25,10139.25,10139.75,-1.5,232,N/A
6/22/2020 17:55,10144.5,10146.75,10141.25,10141.25,-2.5,218,N/A
6/22/2020 17:50,10143.5,10146.5,10141,10143.75,-0.75,343,N/A
6/22/2020 17:45,10126.5,10145.75,10126,10144.5,17.5,626,N/A
6/22/2020 17:40,10122.5,10127.5,10119.5,10127,3.75,146,N/A
6/22/2020 17:35,10121.75,10124.75,10118,10123.25,1.75,260,N/A
6/22/2020 17:30,10135,10138,10115,10121.5,-13,829,N/A
6/22/2020 17:25,10132,10135,10131.25,10134.5,2.25,145,N/A
6/22/2020 17:20,10125.5,10133.75,10125.5,10132.25,6,196,N/A
6/22/2020 17:15,10129.5,10131.5,10125.5,10126.25,-2.75,87,N/A
6/22/2020 17:10,10131,10131,10123.75,10129,-1,148,N/A
6/22/2020 17:05,10131.5,10134.25,10122.25,10130,-1,390,N/A
6/22/2020 17:00,10121.5,10131.5,10118,10131,9.5,559,N/A
6/22/2020 15:55,10129.25,10131.5,10120.5,10121.5,-8.5,311,N/A
6/22/2020 15:50,10125.5,10130.5,10123,10130,4.75,323,N/A
6/22/2020 15:45,10127.5,10131.75,10125.25,10125.25,-2.75,436,N/A
6/22/2020 15:40,10126.25,10129.25,10123.5,10128,2.5,416,N/A
6/22/2020 15:35,10126.25,10129.25,10123.5,10125.5,-0.75,354,N/A
6/22/2020 15:30,10128,10134.5,10123.75,10126.25,-4.5,621,N/A
6/22/2020 15:10,10127.5,10131.75,10118,10130.75,3.5,1980,N/A
6/22/2020 15:05,10115.25,10130.5,10113.5,10127.25,11.75,2093,N/A
6/22/2020 15:00,10115,10117.75,10108,10115.5,0.75,3448,N/A
6/22/2020 14:55,10109.25,10120,10104.25,10114.75,6,7003,N/A
6/22/2020 14:50,10091.5,10109.5,10088.25,10108.75,17.25,4652,N/A
6/22/2020 14:45,10097.25,10107.25,10091.25,10091.5,-6,3580,N/A
6/22/2020 14:40,10089.5,10099,10084.25,10097.5,8,2219,N/A
6/22/2020 14:35,10085,10092,10077.75,10089.5,4,2559,N/A
6/22/2020 14:30,10077.75,10088.75,10077.5,10085.5,7.75,2628,N/A
6/22/2020 14:25,10070,10078.5,10068.5,10077.75,8,2692,N/A
6/22/2020 14:20,10087,10088,10066,10069.75,-17.5,5099,N/A
6/22/2020 14:15,10096.5,10102.5,10082.5,10087.25,-9.5,3461,N/A
6/22/2020 14:10,10112,10119.25,10095.5,10096.75,-15.5,3341,N/A
6/22/2020 14:05,10111.75,10114.5,10107.5,10112.25,0.25,1941,N/A
6/22/2020 14:00,10113.25,10114.5,10108.5,10112,-1.75,1760,N/A
6/22/2020 13:55,10102.5,10117,10102.25,10113.75,11,3476,N/A
6/22/2020 13:50,10102.75,10107,10099.75,10102.75,-0.25,1524,N/A
6/22/2020 13:45,10095.5,10105.25,10095.5,10103,7.5,2083,N/A
6/22/2020 13:40,10096.25,10098.5,10090,10095.5,-0.75,1476,N/A
6/22/2020 13:35,10100.25,10102.25,10094,10096.25,-3.75,1401,N/A
6/22/2020 13:30,10097.25,10102.5,10097.25,10100,2.25,1431,N/A
6/22/2020 13:25,10097.75,10102.25,10096,10097.75,0.25,1587,N/A
6/22/2020 13:20,10091,10098,10086,10097.5,6.75,1325,N/A
6/22/2020 13:15,10085,10092.25,10083.75,10090.75,5.75,3588,N/A
6/22/2020 13:10,10092.75,10092.75,10084.25,10085,-7.5,1559,N/A
6/22/2020 13:05,10079.5,10092.75,10078.75,10092.5,13.25,3421,N/A
6/22/2020 13:00,10095.25,10095.75,10076.25,10079.25,-16.25,3913,N/A
6/22/2020 12:55,10098.75,10100.25,10094.5,10095.5,-3,1177,N/A
6/22/2020 12:50,10097.75,10100.25,10094,10098.5,0.75,1141,N/A
6/22/2020 12:45,10091.25,10100,10091.25,10097.75,6.75,1505,N/A
6/22/2020 12:40,10083.25,10093.5,10082.25,10091,7.75,1509,N/A
6/22/2020 12:35,10086.25,10090.25,10079,10083.25,-3,1650,N/A
6/22/2020 12:30,10088,10092.25,10085.5,10086.25,-1.75,1410,N/A
6/22/2020 12:25,10092,10092.75,10086,10088,-3.5,965,N/A
6/22/2020 12:20,10091,10094.75,10086,10091.5,0.75,1354,N/A
6/22/2020 12:15,10085.75,10092,10084,10090.75,4.5,1372,N/A
6/22/2020 12:10,10089.5,10092.5,10084.5,10086.25,-3,1417,N/A
6/22/2020 12:05,10093.25,10096.75,10086,10089.25,-4,1580,N/A
6/22/2020 12:00,10094,10101.5,10092.5,10093.25,-0.75,2279,N/A
6/22/2020 11:55,10089.5,10096.25,10089,10094,4.5,1598,N/A
6/22/2020 11:50,10100.5,10102.75,10089,10089.5,-10.5,1869,N/A
6/22/2020 11:45,10094.25,10104.75,10090.75,10100,6,3884,N/A
6/22/2020 11:40,10089.25,10095,10085,10094,4.75,2095,N/A
6/22/2020 11:35,10091.5,10095,10085.25,10089.25,-2.25,2214,N/A
6/22/2020 11:30,10089.75,10093.25,10085.5,10091.5,2,2014,N/A
6/22/2020 11:25,10087,10091.5,10085.25,10089.5,2.5,1888,N/A
6/22/2020 11:20,10086.5,10088.25,10081.25,10087,0.25,2529,N/A
6/22/2020 11:15,10082.5,10089.75,10081,10086.75,4.75,3106,N/A
6/22/2020 11:10,10079.5,10084.75,10075.25,10082,2.25,3734,N/A
6/22/2020 11:05,10079,10084.75,10077.5,10079.75,0.75,3971,N/A
6/22/2020 11:00,10057.25,10082,10057,10079,21.75,4035,N/A
6/22/2020 10:55,10057.5,10066.5,10057.25,10057.25,-0.25,2255,N/A
6/22/2020 10:50,10061.5,10068.75,10056.5,10057.5,-4,4435,N/A
6/22/2020 10:45,10058,10063.5,10056.25,10061.5,3.75,1706,N/A
6/22/2020 10:40,10055.5,10063.75,10054.5,10057.75,2.5,2802,N/A
6/22/2020 10:35,10052.5,10059.5,10047.75,10055.25,3.25,2962,N/A
6/22/2020 10:30,10050.25,10053.25,10041,10052,2,2627,N/A
6/22/2020 10:25,10051.25,10054.75,10048.25,10050,-0.75,1789,N/A
6/22/2020 10:20,10049.75,10054.5,10046.75,10050.75,1.25,2841,N/A
6/22/2020 10:15,10041.25,10051.5,10041,10049.5,8.5,2449,N/A
6/22/2020 10:10,10032.75,10041.75,10032.5,10041,8.75,2396,N/A
6/22/2020 10:05,10028,10034.75,10026,10032.25,3.75,2585,N/A
6/22/2020 10:00,10021.75,10029.25,10012.75,10028.5,6.25,4024,N/A
6/22/2020 9:55,10039,10042.75,10021.5,10022.25,-16.75,4677,N/A
6/22/2020 9:50,10042.25,10045.5,10033.75,10039,-2.75,3131,N/A
6/22/2020 9:45,10045.75,10057.25,10039,10041.75,-3.5,3797,N/A
6/22/2020 9:40,10049.25,10053.75,10041.5,10045.25,-4,2893,N/A
6/22/2020 9:35,10040,10050.5,10036.5,10049.25,9.5,3683,N/A
6/22/2020 9:30,10047,10053.5,10039.25,10039.75,-7.5,3843,N/A
6/22/2020 9:25,10048.75,10052,10043.75,10047.25,-1.25,2586,N/A
6/22/2020 9:20,10048.5,10054,10038.5,10048.5,-0.25,3826,N/A
6/22/2020 9:15,10048.25,10054.25,10045.5,10048.75,0.75,4196,N/A
6/22/2020 9:10,10039,10050.75,10036.25,10048,8.5,5236,N/A
6/22/2020 9:05,10038,10041.75,10032.5,10039.5,1.5,4053,N/A
6/22/2020 9:00,10021.25,10042.25,10020.25,10038,16.75,6444,N/A
6/22/2020 8:55,10005.25,10021.25,10004.5,10021.25,16.25,4261,N/A
6/22/2020 8:50,9994,10014.25,9982.75,10005,10.75,6212,N/A
6/22/2020 8:45,9989.25,9998,9983.5,9994.25,4.5,6223,N/A
6/22/2020 8:40,9976.5,9998.25,9975.75,9989.75,13,6607,N/A
6/22/2020 8:35,9992.25,10001.75,9976.25,9976.75,-15.25,7435,N/A
6/22/2020 8:30,9991,10005.5,9986,9992,1.25,9368,N/A
6/22/2020 8:25,9997.25,10001,9990.5,9990.75,-6.5,1675,N/A
6/22/2020 8:20,9995.5,9998.5,9994.75,9997.25,1.75,1226,N/A
6/22/2020 8:15,9999.5,10002,9992,9995.5,-4,2475,N/A
6/22/2020 8:10,10000.5,10004,9997.75,9999.5,-0.75,785,N/A
6/22/2020 8:05,10000,10003.25,9992.75,10000.25,0.25,835,N/A
6/22/2020 8:00,9997,10003.25,9995.5,10000,3,793,N/A
6/22/2020 7:55,9999,10000,9994.25,9997,-2.25,608,N/A
6/22/2020 7:50,10000.5,10004.5,9998,9999.25,-1.25,750,N/A
6/22/2020 7:45,10001.25,10005.5,9998.25,10000.5,-0.5,870,N/A
6/22/2020 7:40,10004,10008.25,9999,10001,-3,952,N/A
6/22/2020 7:35,10011.75,10014.25,10003,10004,-7.5,682,N/A
6/22/2020 7:30,10011,10015,10008.75,10011.5,-0.5,546,N/A
6/22/2020 7:25,10015.25,10015.5,10009,10012,-3.5,500,N/A
6/22/2020 7:20,10013.5,10017.25,10011.5,10015.5,1.25,497,N/A
6/22/2020 7:15,10011.75,10019.5,10010,10014.25,2.5,805,N/A
6/22/2020 7:10,10010.25,10013.5,10006.5,10011.75,1.5,1443,N/A
6/22/2020 7:05,10016,10016.5,10009.25,10010.25,-5.25,980,N/A
6/22/2020 7:00,10015.75,10022.25,10013.75,10015.5,0.25,1003,N/A
6/22/2020 6:55,10009.25,10016.25,10006.75,10015.25,6.5,552,N/A
6/22/2020 6:50,10008.25,10012.5,10006.75,10008.75,0.75,812,N/A
6/22/2020 6:45,10001.5,10011,10001.25,10008,6.25,696,N/A
6/22/2020 6:40,9996.25,10005,9995,10001.75,5.5,687,N/A
6/22/2020 6:35,9993.75,9997.75,9991.25,9996.25,2.25,295,N/A
6/22/2020 6:30,9989.5,9995.75,9989.25,9994,4,386,N/A
6/22/2020 6:25,9989.5,9991.75,9985.75,9990,1,365,N/A
6/22/2020 6:20,9992.5,9992.75,9984.25,9989,-4.5,397,N/A
6/22/2020 6:15,9987,9997.75,9985.5,9993.5,5.75,629,N/A
6/22/2020 6:10,9989,9989.75,9983.5,9987.75,-1.5,644,N/A
6/22/2020 6:05,9993,9994.25,9986.5,9989.25,-3.5,705,N/A
6/22/2020 6:00,10000.25,10002.75,9991.25,9992.75,-7.75,604,N/A
6/22/2020 5:55,9997,10003.5,9992.75,10000.5,4,662,N/A
6/22/2020 5:50,10004.5,10007.5,9995.75,9996.5,-7.75,746,N/A
6/22/2020 5:45,10011.25,10012.25,10003,10004.25,-6.75,334,N/A
6/22/2020 5:40,10012,10015,10009.75,10011,-0.75,197,N/A
6/22/2020 5:35,10007.5,10012,10006.5,10011.75,4,217,N/A
6/22/2020 5:30,10003.5,10008.25,10002.75,10007.75,3.5,286,N/A
6/22/2020 5:25,10002.75,10006.25,10001.25,10004.25,1,240,N/A
6/22/2020 5:20,10007,10010,10001,10003.25,-3.5,528,N/A
6/22/2020 5:15,10010.25,10011.5,10006,10006.75,-4,427,N/A
6/22/2020 5:10,10017,10017,10007.75,10010.75,-6.5,434,N/A
6/22/2020 5:05,10015.25,10019,10013,10017.25,2,325,N/A
6/22/2020 5:00,10016.5,10017.25,10009,10015.25,-2,494,N/A
6/22/2020 4:55,10017.25,10018.5,10013,10017.25,0.25,339,N/A
6/22/2020 4:50,10022.75,10023.75,10017,10017,-6,474,N/A
6/22/2020 4:45,10020,10026.5,10019.25,10023,3.5,381,N/A
6/22/2020 4:40,10021.75,10025,10016.75,10019.5,-2.5,443,N/A
6/22/2020 4:35,10018.25,10031,10018.25,10022,2.75,709,N/A
6/22/2020 4:30,10030.25,10031.25,10018.25,10019.25,-11,574,N/A
6/22/2020 4:25,10028.25,10033.5,10026.25,10030.25,2,325,N/A
6/22/2020 4:20,10025.25,10032.75,10024.5,10028.25,3,425,N/A
6/22/2020 4:15,10026.75,10029.25,10025,10025.25,-1.75,277,N/A
6/22/2020 4:10,10029,10030,10025.25,10027,-2.25,293,N/A
6/22/2020 4:05,10031.75,10035,10024.5,10029.25,-2.5,724,N/A
6/22/2020 4:00,10015.25,10038.25,10014.5,10031.75,16.5,1756,N/A
6/22/2020 3:55,10018.75,10019.25,10011,10015.25,-3.5,470,N/A
6/22/2020 3:50,10013.75,10019.5,10012.75,10018.75,5,499,N/A
6/22/2020 3:45,10015.75,10017.5,10013,10013.75,-1.75,412,N/A
6/22/2020 3:40,10010.25,10018.25,10009.5,10015.5,4.75,782,N/A
6/22/2020 3:35,9996.5,10013.25,9995.75,10010.75,14.25,1166,N/A
6/22/2020 3:30,9994.25,9997.75,9992.25,9996.5,2.75,326,N/A
6/22/2020 3:25,9996.25,9997.5,9991.75,9993.75,-2.5,395,N/A
6/22/2020 3:20,9996,10002,9994.5,9996.25,-0.25,360,N/A
6/22/2020 3:15,9997.75,10000.75,9995.5,9996.5,-1.5,464,N/A
6/22/2020 3:10,10004.5,10008.25,9997.25,9998,-6.25,320,N/A
6/22/2020 3:05,10001.75,10007.5,10001,10004.25,2.75,286,N/A
6/22/2020 3:00,10004,10007.5,10000.25,10001.5,-1.5,481,N/A
6/22/2020 2:55,10004.5,10008.25,10000.75,10003,-1.5,244,N/A
6/22/2020 2:50,10004.75,10009.25,9999,10004.5,0.75,397,N/A
6/22/2020 2:45,9999.75,10006,9997.75,10003.75,4.25,499,N/A
6/22/2020 2:40,10001.25,10007,9998.75,9999.5,-2.25,569,N/A
6/22/2020 2:35,10009.5,10010.25,10000.5,10001.75,-7.25,721,N/A
6/22/2020 2:30,10005.5,10015,10003.5,10009,3.75,1298,N/A
6/22/2020 2:25,9987.25,10010.5,9985.25,10005.25,17.5,1507,N/A
6/22/2020 2:20,9984,9995.5,9979.75,9987.75,4.75,799,N/A
6/22/2020 2:15,9985.75,9987.5,9976.75,9983,-2.5,575,N/A
6/22/2020 2:10,9971.75,9988.25,9966.25,9985.5,13.75,933,N/A
6/22/2020 2:05,9976.25,9978.25,9969,9971.75,-5.25,1090,N/A
6/22/2020 2:00,9983.25,9986,9974.75,9977,-6.25,1019,N/A
6/22/2020 1:55,9978.75,9990.5,9976.5,9983.25,4.75,545,N/A
6/22/2020 1:50,9972.75,9980,9972.75,9978.5,5.5,450,N/A
6/22/2020 1:45,9970,9977.5,9969.25,9973,3,430,N/A
6/22/2020 1:40,9960.25,9973.5,9955,9970,9,611,N/A
6/22/2020 1:35,9950.75,9961,9949.5,9961,10.5,386,N/A
6/22/2020 1:30,9957,9958.5,9946,9950.5,-6.75,550,N/A
6/22/2020 1:25,9957.25,9964,9956,9957.25,1.25,384,N/A
6/22/2020 1:20,9959,9961.25,9952,9956,-2,271,N/A
6/22/2020 1:15,9956,9962,9954.75,9958,2.25,321,N/A
6/22/2020 1:10,9953.5,9959.5,9953.25,9955.75,2,445,N/A
6/22/2020 1:05,9948,9955.5,9947.25,9953.75,5.25,527,N/A
6/22/2020 1:00,9965,9965,9945.25,9948.5,-16,1139,N/A
6/22/2020 0:55,9969.5,9970.25,9959.5,9964.5,-5,459,N/A
6/22/2020 0:50,9977.75,9978.25,9964.75,9969.5,-8.75,514,N/A
6/22/2020 0:45,9977.5,9979.75,9975,9978.25,0.25,196,N/A
6/22/2020 0:40,9975,9979.75,9972.75,9978,3,227,N/A
6/22/2020 0:35,9978.25,9978.75,9973.75,9975,-4,161,N/A
6/22/2020 0:30,9978.25,9979,9972,9979,0.75,372,N/A
6/22/2020 0:25,9968.5,9978.5,9967.5,9978.25,10,542,N/A
6/22/2020 0:20,9965.5,9969,9964.5,9968.25,3.25,266,N/A
6/22/2020 0:15,9957.25,9968.25,9957.25,9965,6.75,340,N/A
6/22/2020 0:10,9961,9965.5,9955.5,9958.25,-2.5,779,N/A
6/22/2020 0:05,9974.5,9974.5,9952,9960.75,-13.5,764,N/A
6/22/2020 0:00,9969.25,9974.25,9965.25,9974.25,4,422,N/A
6/21/2020 23:55,9971,9972.75,9967.25,9970.25,-1.25,427,N/A
6/21/2020 23:50,9974,9978.25,9971.25,9971.5,-3,396,N/A
6/21/2020 23:45,9982,9985.75,9972,9974.5,-8,313,N/A
6/21/2020 23:40,9984.25,9986.25,9980.5,9982.5,-2.25,275,N/A
6/21/2020 23:35,9984.75,9986,9979.5,9984.75,0,409,N/A
6/21/2020 23:30,9987,9992.5,9983.75,9984.75,-1.75,309,N/A
6/21/2020 23:25,9985.25,9989.5,9985,9986.5,1,298,N/A
6/21/2020 23:20,9992.75,9994,9981.25,9985.5,-7,601,N/A
6/21/2020 23:15,9991.5,9993,9990.75,9992.5,0.75,81,N/A
6/21/2020 23:10,9993.75,9994.75,9991,9991.75,-1.25,146,N/A
6/21/2020 23:05,9993.5,9996,9992,9993,-0.75,189,N/A
6/21/2020 23:00,9989.5,9997.75,9988.75,9993.75,5,448,N/A
6/21/2020 22:55,9992.75,9992.75,9988.25,9988.75,-3.75,213,N/A
6/21/2020 22:50,9991.25,9992.5,9989,9992.5,1.5,270,N/A
6/21/2020 22:45,9990.75,9992.25,9988,9991,0.5,276,N/A
6/21/2020 22:40,9992.5,9995,9990,9990.5,-2.25,310,N/A
6/21/2020 22:35,9994.75,9994.75,9989.5,9992.75,-2.25,388,N/A
6/21/2020 22:30,9980,9995.25,9977.75,9995,14.25,1369,N/A
6/21/2020 22:25,9974.25,9981.75,9972.5,9980.75,5,526,N/A
6/21/2020 22:20,9972.25,9976.75,9970,9975.75,3,378,N/A
6/21/2020 22:15,9974.75,9975.5,9971,9972.75,-2.25,280,N/A
6/21/2020 22:10,9967,9977.5,9966.75,9975,8,310,N/A
6/21/2020 22:05,9967,9969.5,9964.75,9967,0,194,N/A
6/21/2020 22:00,9969.75,9971,9964.75,9967,-3.5,386,N/A
6/21/2020 21:55,9970,9974,9967.5,9970.5,0.75,250,N/A
6/21/2020 21:50,9969,9973,9968.25,9969.75,0,218,N/A
6/21/2020 21:45,9968.5,9971.75,9968,9969.75,1.75,211,N/A
6/21/2020 21:40,9978,9979.5,9966,9968,-9.75,502,N/A
6/21/2020 21:35,9974.5,9983.75,9971.5,9977.75,4,523,N/A
6/21/2020 21:30,9975.5,9977,9971.75,9973.75,-2.5,319,N/A
6/21/2020 21:25,9970.25,9982.5,9969,9976.25,5.75,588,N/A
6/21/2020 21:20,9970.75,9974.25,9968,9970.5,-0.5,287,N/A
6/21/2020 21:15,9969.25,9972,9965,9971,2.5,267,N/A
6/21/2020 21:10,9969,9971,9967.5,9968.5,-0.5,259,N/A
6/21/2020 21:05,9965.25,9970,9964,9969,3.5,326,N/A
6/21/2020 21:00,9959.5,9967.5,9957.5,9965.5,6,443,N/A
6/21/2020 20:55,9963,9967.5,9957,9959.5,-3.5,915,N/A
6/21/2020 20:50,9966.75,9970.5,9962.25,9963,-4.25,621,N/A
6/21/2020 20:45,9968.75,9969.5,9964.75,9967.25,-0.75,542,N/A
6/21/2020 20:40,9966.75,9970.5,9965.75,9968,1.5,367,N/A
6/21/2020 20:35,9957.5,9974.5,9956.5,9966.5,8.75,978,N/A
6/21/2020 20:30,9958.25,9961,9953.25,9957.75,-0.25,484,N/A
6/21/2020 20:25,9961.75,9962.5,9955,9958,-4.5,483,N/A
6/21/2020 20:20,9950.5,9963,9950.5,9962.5,12.25,976,N/A
6/21/2020 20:15,9945.75,9952,9944.25,9950.25,5,444,N/A
6/21/2020 20:10,9937.5,9948.25,9937.25,9945.25,8,379,N/A
6/21/2020 20:05,9941.5,9946,9936.5,9937.25,-3.5,681,N/A
6/21/2020 20:00,9917.5,9950,9916.5,9940.75,23.75,1581,N/A
6/21/2020 19:55,9911.75,9920.5,9911.75,9917,5.25,306,N/A
6/21/2020 19:50,9916,9919.5,9911,9911.75,-4.5,353,N/A
6/21/2020 19:45,9916.25,9923,9914.25,9916.25,0.75,313,N/A
6/21/2020 19:40,9910.25,9920.75,9907,9915.5,4.5,374,N/A
6/21/2020 19:35,9908.75,9916,9905.75,9911,2.25,369,N/A
6/21/2020 19:30,9921.25,9923.75,9907.75,9908.75,-11.5,503,N/A
6/21/2020 19:25,9920.75,9925,9913.25,9920.25,-1,466,N/A
6/21/2020 19:20,9922,9927.75,9920,9921.25,-0.75,537,N/A
6/21/2020 19:15,9909.5,9924.75,9909.5,9922,13.75,852,N/A
6/21/2020 19:10,9910.5,9910.5,9899,9908.25,-1.5,350,N/A
6/21/2020 19:05,9913,9914.5,9903.5,9909.75,-2.75,388,N/A
6/21/2020 19:00,9906,9914,9895,9912.5,7.25,1006,N/A
6/21/2020 18:55,9902.25,9908,9901.75,9905.25,3,323,N/A
6/21/2020 18:50,9900.25,9906.75,9895.5,9902.25,2.75,357,N/A
6/21/2020 18:45,9894.5,9902.25,9894.5,9899.5,4.75,281,N/A
6/21/2020 18:40,9891.75,9895.5,9890,9894.75,4.25,239,N/A
